Year,Week,Sampling Period,Site,Block,Host Plant,Branch ID,Ant Treatment,Leaf Count,Single Leaf Area,Branch Leaf Area,Total Caterpillars,Cumulative Cat Count,Total Ants,Total Saps,S1+S2 Sap Presence,Sap Presence,0% leaf dmg,1-20% leaf dmg,20-40% leaf dmg,40-60% leaf dmg,60-80% leaf dmg,80-100% leaf dmg,Leaf Area Lost,Number of Damaged Leaves
2012,1,S1,M,1,RM,MRM1B,control,148,37.0693,0.54862564,4,,0,0,,0,0,168,19,10,5,0,0.1112079,
2012,1,S1,M,1,RM,MRM1C,tanglefoot,202,37.0693,0.74879986,3,,0,0,,0,0,105,14,8,2,2,0.083035232,
2012,1,S1,M,1,RM,MRM1D,control,131,37.0693,0.48560783,5,,0,0,,0,9,173,10,9,1,1,0.108983742,
2012,1,S1,M,2,RM,MRM2A,tanglefoot,203,37.0693,0.75250679,6,,0,0,,0,0,92,17,15,3,0,0.088595627,
2012,1,S1,M,2,RM,MRM2B,control,127,37.0693,0.47078011,5,,3,0,,0,0,92,17,15,3,0,0.077474837,
2012,1,S1,M,2,RM,MRM2C,tanglefoot,98,37.0693,0.36327914,6,,0,0,,0,0,64,21,9,4,0,0.064871275,
2012,1,S1,M,2,RM,MRM2D,control,163,37.0693,0.60422959,5,,3,0,,0,5,145,9,4,0,0,0.067466126,
2012,2,S1,M,3,RM,MRM3A,tanglefoot,245,37.0693,0.90819785,3,,0,0,,0,35,198,10,2,0,0,0.084518004,
2012,2,S1,M,3,RM,MRM3B,control,117,37.0693,0.43371081,6,,2,0,,0,10,103,4,0,0,0,0.064871275,
2012,2,S1,M,3,RM,MRM3D,control,202,37.0693,0.74879986,4,,0,0,,0,3,151,26,12,9,1,0.111578593,
2012,2,S1,M,4,RM,MRM4A,tanglefoot,106,37.0693,0.39293458,10,,0,0,,0,4,149,7,0,0,0,0.064871275,
2012,2,S1,M,4,RM,MRM4C,tanglefoot,85,37.0693,0.31508905,2,,0,0,,0,14,67,3,1,0,0,0.028172668,
2012,2,S1,M,4,RM,MRM4D,control,106,37.0693,0.39293458,3,,1,0,,0,1,103,2,0,0,0,0.051526327,
2012,3,S1,M,5,RM,MRM5A,tanglefoot,185,37.0693,0.68578205,6,,0,0,,0,4,141,32,6,2,0,0.093043943,
2012,3,S1,M,5,RM,MRM5B,control,134,37.0693,0.49672862,6,,0,0,,0,3,129,2,0,0,0,0.05931088,
2012,3,S1,M,5,RM,MRM5C,tanglefoot,121,37.0693,0.44853853,2,,0,0,,0,6,76,32,5,1,1,0.069690284,
2012,3,S1,M,6,RM,MRM6A,tanglefoot,153,37.0693,0.56716029,1,,0,0,,0,12,137,4,0,0,0,0.055233257,
2012,3,S1,M,6,RM,MRM6B,control,107,37.0693,0.39664151,2,,0,0,,0,0,102,5,0,0,0,0.047078011,
2012,3,S1,M,6,RM,MRM6C,tanglefoot,137,37.0693,0.50784941,3,,0,0,,0,0,125,10,2,0,0,0.064871275,
2012,1,S1,M,2,RO,MRO2A,tanglefoot,118,61.30716,0.723424488,2,,1,0,,0,0,77,21,4,13,3,0.216414275,
2012,1,S1,M,2,RO,MRO2B,control,91,61.30716,0.557895156,1,,0,0,,0,2,49,11,19,5,5,0.160624759,
2012,1,S1,M,2,RO,MRO2C,tanglefoot,219,61.30716,1.342626804,0,,0,0,,0,5,154,22,20,13,5,0.21825349,
2012,2,S1,M,4,RO,MRO4A,tanglefoot,129,61.30716,0.790862364,3,,0,0,,0,2,118,9,0,0,0,0.119548962,
2012,2,S1,M,4,RO,MRO4D,control,69,61.30716,0.423019404,0,,0,0,,0,1,0,18,10,0,1,0.053950301,
2012,3,S1,M,5,RO,MRO5A,tanglefoot,79,61.30716,0.484326564,0,,0,0,,0,0,57,15,5,1,1,0.118322819,
2012,3,S1,M,5,RO,MRO5B,control,107,61.30716,0.655986612,0,,2,0,,0,2,72,15,15,3,0,0.127518893,
2012,3,S1,M,5,RO,MRO5C,tanglefoot,174,61.30716,1.066744584,0,,0,0,,0,3,134,10,14,13,0,0.180856122,
2012,3,S1,M,6,RO,MRO6A,tanglefoot,87,61.30716,0.533372292,3,,0,0,,0,0,66,9,8,1,3,0.111579031,
2012,3,S1,M,6,RO,MRO6C,tanglefoot,71,61.30716,0.435280836,0,,0,0,,0,0,43,3,11,14,0,0.150202542,
2012,3,S1,M,6,RO,MRO6D,control,69,61.30716,0.423019404,1,,0,0,,0,0,29,16,19,4,1,0.08828231,
2012,1,S1,M,1,WH,MWH1A,tanglefoot,184,32.54829,0.598888536,4,,0,0,,0,7,164,6,6,1,0,0.069653341,
2012,1,S1,M,1,WH,MWH1B,control,156,32.54829,0.507753324,7,,1,0,,0,5,79,29,5,19,19,0.179015595,
2012,1,S1,M,1,WH,MWH1C,tanglefoot,182,32.54829,0.592378878,3,,1,0,,0,11,118,11,16,13,13,0.124985434,
2012,1,S1,M,1,WH,MWH1D,control,95,32.54829,0.309208755,2,,4,0,,0,5,75,9,5,1,0,0.043614709,
2012,1,S1,M,2,WH,MWH2A,tanglefoot,172,32.54829,0.559830588,0,,0,0,,0,6,125,15,5,11,10,0.11782481,
2012,1,S1,M,2,WH,MWH2B,control,158,32.54829,0.514262982,3,,1,0,,0,15,121,11,5,4,2,0.073233653,
2012,1,S1,M,2,WH,MWH2C,tanglefoot,108,32.54829,0.351521532,3,,0,0,,0,3,90,5,5,4,1,0.065747546,
2012,1,S1,M,2,WH,MWH2D,control,123,32.54829,0.400343967,2,,2,0,,0,7,91,7,12,4,2,0.072582687,
2012,2,S1,M,3,WH,MWH3A,tanglefoot,148,32.54829,0.481714692,6,,0,0,,0,19,105,7,13,2,2,0.053053713,
2012,2,S1,M,3,WH,MWH3B,control,176,32.54829,0.572849904,4,,1,0,,0,17,155,3,1,0,0,0.063143683,
2012,2,S1,M,3,WH,MWH3C,tanglefoot,242,32.54829,0.787668618,4,,0,0,,0,23,205,6,6,2,0,0.08527652,
2012,2,S1,M,3,WH,MWH3D,control,154,32.54829,0.501243666,1,,0,0,,0,22,111,12,5,2,2,0.074535584,
2012,2,S1,M,4,WH,MWH4A,tanglefoot,275,32.54829,0.895077975,4,,0,0,,0,14,0,11,10,3,0,0.025713149,
2012,2,S1,M,4,WH,MWH4B,control,203,32.54829,0.660730287,1,,6,0,,0,62,126,6,5,3,1,0.063143683,
2012,2,S1,M,4,WH,MWH4D,control,137,32.54829,0.445911573,2,,1,0,,0,17,0,11,4,2,0,0.018552525,
2012,3,S1,M,5,WH,MWH5C,tanglefoot,168,32.54829,0.546811272,3,,0,0,,0,32,129,5,2,0,0,0.046869538,
2012,3,S1,M,5,WH,MWH5D,control,87,32.54829,0.283170123,3,,0,0,,0,9,70,8,0,0,0,0.058261439,
2012,3,S1,M,6,WH,MWH6A,tanglefoot,169,32.54829,0.550066101,1,,0,0,,0,18,113,14,17,4,3,0.086252969,
2012,3,S1,M,6,WH,MWH6B,control,171,32.54829,0.556575759,0,,0,0,,0,56,90,8,11,3,3,0.093413592,
2012,3,S1,M,6,WH,MWH6C,tanglefoot,188,32.54829,0.611907852,5,,1,0,,0,10,113,30,25,7,3,0.094064558,
2012,3,S1,M,6,WH,MWH6D,control,134,32.54829,0.436147086,2,,1,0,,0,11,104,6,2,3,8,0.076488482,
2012,1,S1,M,1,WO,MWO1D,control,160,35.1541,0.5624656,1,,0,0,,0,3,138,12,4,2,1,0.079799807,
2012,1,S1,M,2,WO,MWO2A,tanglefoot,70,35.1541,0.2460787,1,,0,0,,0,1,39,9,6,6,9,0.085776004,
2012,1,S1,M,2,WO,MWO2B,control,241,35.1541,0.84721381,1,,0,0,,0,2,184,21,11,6,17,0.197566042,
2012,1,S1,M,2,WO,MWO2C,tanglefoot,171,35.1541,0.60113511,0,,1,0,,0,4,114,16,24,7,6,0.10897771,
2012,1,S1,M,2,WO,MWO2D,control,109,35.1541,0.38317969,1,,3,0,,0,0,59,24,9,12,5,0.11249312,
2012,3,S1,M,5,WO,MWO5A,tanglefoot,132,35.1541,0.46403412,1,,2,0,,0,29,75,14,12,2,0,0.046051871,
2012,3,S1,M,5,WO,MWO5B,control,64,35.1541,0.22498624,0,,2,0,,0,13,46,4,0,1,0,0.043942625,
2012,3,S1,M,5,WO,MWO5C,tanglefoot,115,35.1541,0.40427215,0,,0,0,,0,3,74,24,12,0,0,0.051324986,
2012,3,S1,M,6,WO,MWO6A,tanglefoot,125,35.1541,0.43942625,1,,0,0,,0,7,111,6,0,1,0,0.051324986,
2012,1,S1,C,1,HI,CHI1B,control,68,45.41,0.308788,0,,4,1,,1,16,42,7,2,0,1,0.0440477,
2012,1,S1,C,2,HI,CHI2B,control,235,45.41,1.067135,1,,1,1,,1,68,145,17,5,0,0,0.1094381,
2012,1,S1,C,2,HI,CHI2C,tanglefoot,198,45.41,0.899118,2,,0,1,,1,119,65,4,9,0,1,0.0572166,
2012,2,S1,C,4,HI,CHI4A,tanglefoot,89,45.41,0.404149,0,,0,1,,1,22,46,10,8,3,0,0.0508592,
2012,2,S1,C,4,HI,CHI4D,control,86,45.41,0.390526,0,,1,1,,1,12,54,7,3,8,2,0.0880954,
2012,3,S1,C,5,HI,CHI5B,control,147,45.41,0.667527,0,,2,1,,1,24,100,13,9,0,1,0.0694773,
2012,1,S1,C,2,RM,CRM2C,tanglefoot,144,35.68775,0.5139036,7,,2,1,,1,16,122,5,1,0,0,0.064951705,
2012,3,S1,C,6,RM,CRM6B,control,185,35.68775,0.660223375,5,,1,1,,1,15,140,17,9,2,2,0.108133883,
2012,2,S1,C,3,RO,CRO3A,tanglefoot,152,57.1529722,0.868725177,8,,0,1,,1,2,107,24,16,3,0,0.154313025,
2012,2,S1,C,3,RO,CRO3B,control,114,57.1529722,0.651543883,3,,1,1,,1,9,78,8,14,4,1,0.08230028,
2012,2,S1,C,3,RO,CRO3C,tanglefoot,109,57.1529722,0.622967397,1,,3,1,,1,19,65,24,1,0,0,0.132594896,
2012,3,S1,C,6,RO,CRO6A,tanglefoot,136,57.1529722,0.777280422,0,,0,1,,1,3,82,23,19,5,4,0.178317273,
2012,3,S1,C,6,RO,CRO6B,control,174,57.1529722,0.994461716,4,,3,1,,1,0,114,26,18,7,9,0.212609057,
2012,2,S1,C,4,WH,CWH4C,control,156,23.85,0.37206,2,,0,1,,1,28,92,10,10,10,6,0.065826,
2012,1,S1,C,1,WO,CWO1B,control,144,31.553,0.4543632,2,,1,1,,1,3,110,11,6,9,5,0.09812983,
2012,1,S1,C,1,WO,CWO1D,control,193,31.553,0.6089729,1,,4,1,,1,4,147,13,12,6,11,0.10317831,
2012,1,S1,C,1,WO,CWO2A,tanglefoot,77,31.553,0.2429581,0,,0,1,,1,8,66,3,0,0,0,0.02366475,
2012,1,S1,C,1,WO,CWO2B,control,210,31.553,0.662613,0,,0,1,,1,25,162,21,0,2,0,0.08961052,
2012,1,S1,C,2,WO,CWO2D,control,237,31.553,0.7478061,3,,4,1,,1,6,212,10,9,0,0,0.08424651,
2012,2,S1,C,3,WO,CWO3D,control,159,31.553,0.5016927,1,,1,1,,1,3,128,15,5,5,3,0.08992605,
2012,2,S1,C,4,WO,CWO4D,control,152,31.553,0.4796056,1,,0,1,,1,11,104,16,10,8,3,0.0820378,
2012,2,S1,H,3,BC,HBC3B,control,247,12.0323,0.29719781,2,,1,1,,1,199,38,3,5,2,0,0.008542933,
2012,1,S1,H,1,BE,HBE1D,control,153,38.372,0.5870916,0,,0,1,,1,119,27,3,2,0,2,0.02647668,
2012,1,S1,H,1,HI,HHI1A,tanglefoot,158,46.5957,0.73621206,0,,1,1,,1,91,65,0,3,0,0,0.0465957,
2012,1,S1,H,1,HI,HHI1C,tanglefoot,291,46.5957,1.35593487,3,,0,1,,1,17,188,73,7,6,0,0.216204048,
2012,2,S1,H,3,HI,HHI3B,control,143,46.5957,0.66631851,1,,7,1,,1,106,31,3,3,0,0,0.025627635,
2012,3,S1,H,6,HI,HHI6D,control,116,46.5957,0.54051012,0,,1,1,,1,18,88,5,3,1,1,0.055448883,
2012,1,S1,H,1,RM,HRM1A,tanglefoot,95,30.6263117,0.290949961,6,,0,1,,1,1,86,8,0,0,0,0.05206473,
2012,2,S1,H,3,RM,HRM3B,control,273,30.6263117,0.836098309,6,,0,1,,1,2,239,18,12,2,0,0.10321067,
2012,2,S1,H,3,RO,HRO3B,control,127,47.7678,0.60665106,4,,2,1,,1,3,106,9,6,3,0,0.078339192,
2012,2,S1,H,3,RO,HRO3D,control,53,47.7678,0.25316934,0,,1,1,,1,0,31,15,2,2,3,0.058276716,
2012,1,S1,H,2,WH,HWH2A,tanglefoot,85,44.9303611,0.381908069,2,,1,1,,1,0,79,4,1,1,0,0.04852479,
2012,1,S1,H,2,WH,HWH2B,control,129,44.9303611,0.579601658,1,,3,1,,1,0,123,2,2,2,0,0.079976043,
2012,3,S1,H,6,WH,HWH6D,control,92,44.9303611,0.413359322,0,,1,1,,1,9,76,0,7,0,0,0.040886629,
2012,1,S1,H,2,WO,HWO2D,control,102,44.9303611,0.458289683,0,,1,1,,1,5,80,9,3,1,4,0.101093312,
2012,3,S1,H,5,WO,HWO5C,tanglefoot,156,44.9303611,0.700913633,0,,0,1,,1,1,121,3,15,5,11,0.132095262,
2012,3,S1,H,6,WO,HWO6C,tanglefoot,121,44.9303611,0.543657369,1,,0,1,,1,20,82,11,6,1,1,0.065598327,
2012,2,S1,M,4,BE,MBE4C,tanglefoot,123,35.666,0.4386918,0,,0,1,,1,90,28,2,3,0,0,0.01569304,
2012,2,S1,M,4,BE,MBE4D,control,85,35.666,0.303161,1,,0,1,,1,20,55,5,2,3,0,0.03423936,
2012,3,S1,M,5,BE,MBE5A,tanglefoot,106,35.666,0.3780596,3,,0,1,,1,61,35,7,1,1,1,0.02746282,
2012,1,S1,M,1,BI,MBI1A,tanglefoot,190,24.8011,0.4712209,1,,0,1,,1,57,125,3,1,2,2,0.042409881,
2012,2,S1,M,4,BI,MBI4B,control,256,24.8011,0.63490816,1,,2,1,,1,100,151,4,1,0,0,0.046626068,
2012,1,S1,M,1,HI,MHI1C,tanglefoot,186,62.1628,1.15622808,5,,0,1,,1,11,138,24,5,4,4,0.176542352,
2012,2,S1,M,4,HI,MHI4A,tanglefoot,107,62.1628,0.66514196,0,,2,1,,1,0,59,3,2,1,0,0.06527094,
2012,2,S1,M,4,HI,MHI4D,control,184,62.1628,1.14379552,0,,0,1,,1,29,139,10,6,0,0,0.123703972,
2012,2,S1,M,3,RM,MRM3C,tanglefoot,237,37.0693,0.87854241,9,,0,1,,1,8,200,20,6,3,0,0.104164733,
2012,2,S1,M,4,RM,MRM4B,control,287,37.0693,1.06388891,8,,1,1,,1,0,283,4,0,0,0,0.116768295,
2012,3,S1,M,5,RM,MRM5D,control,205,37.0693,0.75992065,7,,1,1,,1,6,191,4,4,0,0,0.075250679,
2012,3,S1,M,6,RM,MRM6D,control,234,37.0693,0.86742162,2,,0,1,,1,48,184,2,0,0,0,0.109354435,
2012,1,S1,M,1,RO,MRO1B,control,242,61.30716,1.483633272,6,,1,1,,1,0,109,93,21,11,8,0.341480881,
2012,1,S1,M,1,RO,MRO1D,control,68,61.30716,0.416888688,2,,0,1,,1,0,43,9,4,6,6,0.129358108,
2012,3,S1,M,6,RO,MRO6B,control,99,61.30716,0.606940884,3,,0,1,,1,0,64,21,9,4,1,0.100543742,
2012,2,S1,M,4,WH,MWH4C,tanglefoot,140,32.54829,0.45567606,2,,1,1,,1,24,116,0,0,0,0,0.037756016,
2012,3,S1,M,5,WH,MWH5A,tanglefoot,182,32.54829,0.592378878,3,,5,1,,1,80,102,0,0,0,0,0.057610473,
2012,3,S1,M,5,WH,MWH5B,control,151,32.54829,0.491479179,1,,6,1,,1,20,96,17,15,2,1,0.081370725,
2012,1,S1,M,1,WO,MWO1A,tanglefoot,207,35.1541,0.72768987,1,,0,1,,1,2,160,22,16,2,5,0.117766235,
2012,2,S1,M,3,WO,MWO3C,tanglefoot,98,35.1541,0.34451018,0,,0,1,,1,2,76,8,10,1,1,0.065386626,
2012,2,S1,M,3,WO,MWO3D,control,140,35.1541,0.4921574,1,,0,1,,1,0,71,34,14,16,5,0.117766235,
2012,3,S1,M,5,WO,MWO5D,control,141,35.1541,0.49567281,0,,2,1,,1,23,93,19,1,4,1,0.067495872,
2012,3,S1,M,6,WO,MWO6C,tanglefoot,89,35.1541,0.31287149,1,,0,1,,1,6,78,4,1,0,0,0.036911805,
2012,2,S1,C,3,HI,CHI3C,tanglefoot,163,45.41,0.740183,1,,2,2,,1,111,47,2,3,0,0,0.0286083,
2012,3,S1,C,6,HI,CHI6D,control,74,45.41,0.336034,0,,0,2,,1,6,48,16,2,2,0,0.0522215,
2012,1,S1,C,1,RO,CRO1B,control,141,57.1529722,0.805856908,5,,1,2,,1,14,115,11,1,0,0,0.133166425,
2012,2,S1,C,4,RO,CRO4D,control,108,57.1529722,0.6172521,0,,1,2,,1,0,59,26,17,4,2,0.133166425,
2012,3,S1,C,6,WO,CWO6D,control,67,31.553,0.2114051,0,,1,2,,1,1,46,9,10,0,1,0.03849466,
2012,1,S1,H,1,HI,HHI1D,control,140,46.5957,0.6523398,3,,1,2,,1,84,35,8,8,3,2,0.054982926,
2012,2,S1,H,3,HI,HHI3D,control,189,46.5957,0.88065873,0,,2,2,,1,105,73,7,4,0,0,0.043799958,
2012,2,S1,H,4,HI,HHI4C,tanglefoot,189,46.5957,0.88065873,0,,0,2,,1,50,137,2,0,0,0,0.071291421,
2012,3,S1,H,5,HI,HHI5D,control,83,46.5957,0.38674431,0,,1,2,,1,29,43,9,2,0,0,0.034946775,
2012,1,S1,H,2,RO,HRO2C,tanglefoot,100,47.7678,0.477678,0,,0,2,,1,4,80,15,1,0,0,0.06209814,
2012,2,S1,H,3,WH,HWH3D,control,147,44.9303611,0.660476308,0,,2,2,,1,37,106,3,1,0,0,0.056162951,
2012,1,S1,H,1,WO,HWO1B,control,78,44.9303611,0.350456817,2,,3,2,,1,4,47,21,2,4,0,0.066496934,
2012,1,S1,H,2,WO,HWO2C,tanglefoot,114,44.9303611,0.512206117,0,,0,2,,1,12,82,12,2,1,5,0.096600276,
2012,2,S1,H,3,WO,HWO3A,tanglefoot,107,44.9303611,0.480754864,4,,0,2,,1,0,94,4,9,0,0,0.056612255,
2012,2,S1,H,3,WO,HWO3C,tanglefoot,183,44.9303611,0.822225608,1,,0,2,,1,10,143,19,4,4,3,0.125805011,
2012,2,S1,H,3,WO,HWO3D,control,209,44.9303611,0.939044547,1,,1,2,,1,16,166,17,5,1,4,0.125805011,
2012,2,S1,M,4,BC,MBC4B,control,303,12.0993,0.36660879,1,,0,2,,1,0,90,6,4,2,0,0.019600866,
2012,1,S1,M,2,HI,MHI2D,control,134,62.1628,0.83298152,0,,5,2,,1,37,69,13,8,4,3,0.116866064,
2012,2,S1,M,3,HI,MHI3C,tanglefoot,168,62.1628,1.04433504,2,,0,2,,1,96,59,8,5,0,0,0.073352104,
2012,2,S1,M,4,HI,MHI4B,control,102,62.1628,0.63406056,3,,2,2,,1,23,64,4,7,1,3,0.10256862,
2012,1,S1,M,1,RO,MRO1C,tanglefoot,67,61.30716,0.410757972,0,,0,2,,1,0,42,13,11,0,1,0.070503234,
2012,1,S1,M,2,RO,MRO2D,control,134,61.30716,0.821515944,1,,3,2,,1,0,112,9,5,5,3,0.138554182,
2012,2,S1,M,3,RO,MRO3B,control,78,61.30716,0.478195848,4,,2,2,,1,2,39,25,5,5,2,0.120775105,
2012,2,S1,M,3,RO,MRO3D,control,138,61.30716,0.846038808,1,,0,2,,1,28,97,4,6,2,1,0.117709747,
2012,2,S1,M,4,RO,MRO4B,control,119,61.30716,0.729555204,3,,3,2,,1,2,81,10,12,10,4,0.133036537,
2012,2,S1,M,4,RO,MRO4C,tanglefoot,89,61.30716,0.545633724,0,,0,2,,1,3,83,3,0,0,0,0.093186883,
2012,3,S1,M,5,RO,MRO5D,control,55,61.30716,0.33718938,7,,1,2,,1,0,29,3,12,8,3,0.074181664,
2012,1,S1,C,1,HI,CHI1A,tanglefoot,82,45.41,0.372362,0,,1,3,,1,57,25,0,0,0,0,0.0249755,
2012,1,S1,C,2,WO,CWO2C,tanglefoot,135,31.553,0.4259655,0,,0,3,,1,12,91,21,6,2,3,0.06152835,
2012,1,S1,H,1,HI,HHI1B,control,115,46.5957,0.53585055,1,,1,3,,1,92,18,0,0,4,1,0.05125527,
2012,1,S1,H,1,WO,HWO1D,control,95,44.9303611,0.42683843,0,,0,3,,1,5,61,9,11,6,3,0.088512811,
2012,1,S1,M,1,HI,MHI1D,control,182,62.1628,1.13136296,1,,1,3,,1,12,141,16,8,4,1,0.165353048,
2012,3,S1,M,6,HI,MHI6B,control,144,62.1628,0.89514432,1,,1,3,,1,48,62,21,8,2,0,0.095730712,
2012,2,S1,M,3,RO,MRO3C,tanglefoot,153,61.30716,0.937999548,1,,0,3,,1,38,94,13,3,5,0,0.170433905,
2012,1,S1,M,1,WO,MWO1C,tanglefoot,273,35.1541,0.95970693,4,,1,3,,1,0,197,42,22,6,6,0.149053384,
2012,2,S1,M,4,WO,MWO4A,tanglefoot,258,35.1541,0.90697578,4,,1,3,,1,33,208,13,1,1,2,0.097376857,
2012,2,S1,M,4,WO,MWO4D,control,76,35.1541,0.26717116,2,,2,3,,1,4,62,9,1,0,0,0.052379609,
2012,3,S1,M,6,WO,MWO6B,control,146,35.1541,0.51324986,1,,1,3,,1,4,92,27,12,7,4,0.097728398,
2012,3,S1,M,6,WO,MWO6D,control,67,35.1541,0.23553247,1,,2,3,,1,0,40,11,4,7,5,0.063980462,
2012,3,S1,C,5,HI,CHI5A,tanglefoot,81,45.41,0.367821,0,,0,4,,1,34,43,0,3,0,1,0.0349657,
2012,2,S1,M,3,HI,MHI3D,control,168,62.1628,1.04433504,3,,11,4,,1,96,59,8,5,0,0,0.073352104,
2012,2,S1,M,3,RO,MRO3A,tanglefoot,102,61.30716,0.625333032,2,,0,4,,1,4,72,17,7,2,0,0.123840463,
2012,1,S1,M,1,WO,MWO1B,control,155,35.1541,0.54488855,5,,1,4,,1,7,80,29,13,13,13,0.13710099,
2012,2,S1,M,3,HI,MHI3A,tanglefoot,112,62.1628,0.69622336,2,,1,5,,1,0,77,28,3,3,1,0.211975148,
2012,2,S1,M,3,WO,MWO3B,control,220,35.1541,0.7733902,1,,0,5,,1,0,94,29,30,30,37,0.272092734,
2012,2,S1,M,4,WO,MWO4B,control,225,35.1541,0.79096725,1,,0,5,,1,42,0,24,10,0,1,0.037263346,
2012,3,S1,H,5,HI,HHI5B,control,117,46.5957,0.54516969,1,,2,6,,1,11,81,14,5,2,4,0.113227551,
2012,1,S1,M,1,RO,MRO1A,tanglefoot,164,61.30716,1.005437424,3,,1,6,,1,3,99,24,14,12,12,0.222544991,
2012,2,S1,M,4,WO,MWO4C,tanglefoot,98,35.1541,0.34451018,6,,0,6,,1,22,74,2,0,0,0,0.04218492,
2012,3,S1,C,6,HI,CHI6C,tanglefoot,50,45.41,0.22705,0,,2,8,,1,2,27,7,8,2,4,0.0626658,
2012,1,S1,C,2,RO,CRO2C,tanglefoot,290,57.1529722,1.657436194,6,,0,8,,1,34,193,35,8,12,8,0.265189791,
2012,2,S1,M,3,HI,MHI3B,control,112,62.1628,0.69622336,1,,7,14,,1,22,80,5,2,2,1,0.135514904,
2012,1,S1,H,1,WO,HWO1A,tanglefoot,144,44.9303611,0.6469972,1,,0,16,,1,0,9,39,20,42,34,0.32844094,
2012,2,S1,M,3,BC,MBC3B,control,563,12.0993,0.68119059,2,,4,17,,1,346,215,0,1,0,1,0.071869842,
2012,2,S1,M,3,WO,MWO3A,tanglefoot,263,35.1541,0.92455283,4,,1,18,,1,0,111,34,74,23,21,0.229556273,
2012,1,S1,H,1,WO,HWO1C,tanglefoot,175,44.9303611,0.786281319,3,,4,21,,1,1,119,37,18,0,0,0.116818939,
2012,4,S2,C,1,BC,CBC1A,tanglefoot,316,11.222,0.3546152,1,5,0,0,0,0,98,201,10,6,1,0,0.03007496,
2012,4,S2,C,1,BC,CBC1B,control,238,11.222,0.2670836,2,5,1,0,0,0,38,178,13,6,0,3,0.03074828,
2012,4,S2,C,1,BC,CBC1C,tanglefoot,458,11.222,0.5139676,3,3,7,0,0,0,378,68,6,6,0,0,0.01357862,
2012,4,S2,C,1,BC,CBC1D,control,119,11.222,0.1335418,4,7,4,0,0,0,2,108,1,7,1,0,0.01548636,
2012,4,S2,C,2,BC,CBC2A,tanglefoot,176,11.222,0.1975072,0,1,0,0,0,0,55,70,8,4,4,35,0.05465114,
2012,4,S2,C,2,BC,CBC2B,control,235,11.222,0.263717,1,1,0,0,0,0,38,92,5,10,,90,0.10346684,
2012,4,S2,C,2,BC,CBC2C,tanglefoot,286,11.222,0.3209492,3,3,0,0,0,0,182,104,3,1,0,0,0.01268086,
2012,4,S2,C,2,BC,CBC2D,control,365,11.222,0.409603,1,4,0,0,0,0,160,201,3,0,1,0,0.02659614,
2012,5,S2,C,3,BC,CBC3A,tanglefoot,213,11.222,0.2390286,6,12,0,0,0,0,81,91,22,4,7,8,0.03793036,
2012,5,S2,C,3,BC,CBC3B,control,287,11.222,0.3220714,3,6,1,0,0,0,83,176,7,12,2,7,0.03635928,
2012,5,S2,C,3,BC,CBC3C,tanglefoot,155,11.222,0.173941,7,16,0,0,0,0,20,5,23,10,7,100,0.11648436,
2012,5,S2,C,3,BC,CBC3D,control,420,11.222,0.471324,5,10,0,0,0,0,233,178,2,3,3,1,0.02513728,
2012,5,S2,C,4,BC,CBC4A,tanglefoot,284,11.222,0.3187048,0,2,3,0,0,0,205,69,3,2,1,4,0.01806742,
2012,5,S2,C,4,BC,CBC4B,control,463,11.222,0.5195786,4,7,3,0,0,0,280,157,14,8,2,2,0.03321712,
2012,5,S2,C,4,BC,CBC4C,tanglefoot,734,11.222,0.8236948,6,10,0,0,0,0,343,364,11,13,1,2,0.04960124,
2012,5,S2,C,4,BC,CBC4D,control,437,11.222,0.4904014,1,3,2,0,0,0,302,116,5,4,4,6,0.02390286,
2012,6,S2,C,5,BC,CBC5A,tanglefoot,252,11.222,0.2827944,2,4,0,0,0,0,74,172,6,0,0,0,0.0252495,
2012,6,S2,C,5,BC,CBC5B,control,195,11.222,0.218829,1,4,0,0,0,0,92,93,3,7,0,0,0.01256864,
2012,6,S2,C,5,BC,CBC5C,tanglefoot,174,11.222,0.1952628,1,4,0,0,0,0,82,87,1,2,2,0,0.01167088,
2012,6,S2,C,5,BC,CBC5D,control,294,11.222,0.3299268,0,1,0,0,0,0,61,226,5,0,1,1,0.03220714,
2012,6,S2,C,6,BC,CBC6A,tanglefoot,336,11.222,0.3770592,0,4,0,0,0,0,83,235,9,6,2,1,0.0387159,
2012,6,S2,C,6,BC,CBC6B,control,298,11.222,0.3344156,1,3,0,0,0,0,137,130,11,12,6,2,0.02502506,
2012,6,S2,C,6,BC,CBC6C,tanglefoot,398,11.222,0.4466356,0,2,0,0,0,0,127,259,7,0,0,5,0.0454491,
2012,6,S2,C,6,BC,CBC6D,control,529,11.222,0.5936438,2,5,3,0,0,0,357,134,10,16,7,5,0.02951386,
2012,4,S2,C,1,BE,CBE1A,tanglefoot,190,33.5,0.6365,0,3,0,0,0,0,152,36,1,1,0,0,0.013065,
2012,4,S2,C,1,BE,CBE1B,control,166,33.5,0.5561,1,1,2,0,0,0,124,42,0,0,0,0,0.015745,
2012,4,S2,C,1,BE,CBE1C,tanglefoot,151,33.5,0.50585,0,0,4,0,0,0,116,33,1,1,0,0,0.01206,
2012,4,S2,C,1,BE,CBE1D,control,188,33.5,0.6298,0,0,10,0,0,0,152,36,0,0,0,0,0.01206,
2012,4,S2,C,2,BE,CBE2A,tanglefoot,178,33.5,0.5963,1,2,0,0,0,0,107,69,2,0,0,0,0.0268,
