Replicate,Duration,Date,Dorm,Column,PEMV,Source Species,Weevil,Ladybird,Source weevil damage,Plant Number,Total Aphids,Total Adults,Total Nymphs,Top Maternal,Top Nymph,Top Total,Middle Maternal,Middle Nymph,Middle Total,Bottom Maternal,Bottom Nymph,Bottom Total,Weevil Herbivory
1,7,8.8.2017,12,B,,Pea,Absent,Absent,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,13,A,,Pea,Absent,Present,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,13,B,,Pea,Absent,Present,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,14,A,,Pea,Absent,Present,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,14,B,,Pea,Absent,Present,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,15,A,,Pea,Absent,Present,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,15,B,,Pea,Absent,Present,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,16,A,,Pea,Absent,Present,No,5,6,1,5,1,4,5,0,0,0,0,1,1,No
1,7,8.8.2017,16,B,,Pea,Absent,Present,No,5,15,3,12,1,0,1,2,12,14,0,0,0,No
1,7,8.8.2017,17,A,,Vetch,Present,Present,Yes,5,7,0,7,0,0,0,0,6,6,0,1,1,Yes
1,7,8.8.2017,17,B,,Vetch,Present,Present,Yes,5,34,5,29,0,12,12,1,1,2,4,16,20,No
1,7,8.8.2017,18,A,,Vetch,Present,Present,No,5,3,2,1,0,1,1,2,0,2,0,0,0,Yes
1,7,8.8.2017,18,B,,Vetch,Present,Present,No,5,17,2,15,1,0,1,1,0,1,0,15,15,No
1,7,8.8.2017,19,A,,Vetch,Present,Present,Yes,5,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1,7,8.8.2017,19,B,,Vetch,Present,Present,Yes,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,20,A,,Vetch,Present,Present,Yes,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,20,B,,Vetch,Present,Present,Yes,5,1,0,1,0,0,0,0,0,0,0,1,1,Yes
1,7,8.8.2017,21,A,,Vetch,Absent,Absent,No,5,28,4,24,1,16,17,3,8,11,0,0,0,No
1,7,8.8.2017,21,B,,Vetch,Absent,Absent,No,5,22,6,16,1,6,7,5,10,15,0,0,0,No
1,7,8.8.2017,22,A,,Vetch,Absent,Absent,No,5,15,2,13,1,4,5,0,4,4,1,5,6,No
1,7,8.8.2017,22,B,,Vetch,Absent,Absent,No,5,1,0,1,0,0,0,0,1,1,0,0,0,No
1,7,8.8.2017,23,A,,Vetch,Absent,Absent,No,5,6,1,5,0,0,0,1,5,6,0,0,0,No
1,7,8.8.2017,23,B,,Vetch,Absent,Absent,No,5,15,1,14,0,0,0,1,14,15,0,0,0,No
1,7,8.8.2017,24,A,,Vetch,Absent,Absent,No,5,1,0,1,0,0,0,0,1,1,0,0,0,No
1,7,8.8.2017,24,B,,Vetch,Absent,Absent,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,25,A,,Vetch,Absent,Present,No,5,1,1,0,1,0,1,0,0,0,0,0,0,No
1,7,8.8.2017,25,B,,Vetch,Absent,Present,No,5,3,1,2,0,0,0,1,1,2,0,1,1,No
1,7,8.8.2017,26,A,,Vetch,Absent,Present,No,5,4,2,2,2,1,3,0,1,1,0,0,0,No
1,7,8.8.2017,26,B,,Vetch,Absent,Present,No,5,7,1,6,0,0,0,0,1,1,1,5,6,No
1,7,8.8.2017,27,A,,Vetch,Absent,Present,No,5,3,1,2,0,0,0,1,2,3,0,0,0,No
1,7,8.8.2017,27,B,,Vetch,Absent,Present,No,5,4,1,3,0,2,2,1,0,1,0,1,1,No
1,7,8.8.2017,28,A,,Vetch,Absent,Present,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,28,B,,Vetch,Absent,Present,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,29,A,,Pea,Absent,Absent,No,5,22,4,18,3,10,13,1,1,2,0,7,7,No
1,7,8.8.2017,29,B,,Pea,Absent,Absent,No,5,2,0,2,0,2,2,0,0,0,0,0,0,No
1,7,8.8.2017,30,A,,Pea,Absent,Absent,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,30,B,,Pea,Absent,Absent,No,5,6,2,4,2,4,6,0,0,0,0,0,0,No
1,7,8.8.2017,31,A,,Pea,Absent,Absent,No,5,6,5,1,0,0,0,5,1,6,0,0,0,No
1,7,8.8.2017,31,B,,Pea,Absent,Absent,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,32,A,,Pea,Absent,Absent,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
1,7,8.8.2017,32,B,,Pea,Absent,Absent,No,5,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,33,A,,Pea,Present,Present,No,S,,13,51,3,3,6,4,15,19,6,33,39,
2,1,8.17.2017,33,B,,Pea,Present,Present,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,34,A,,Pea,Absent,Present,No,S,,5,35,3,15,18,1,7,8,1,13,14,
2,1,8.17.2017,34,B,,Pea,Absent,Present,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,35,A,,Pea,Present,Absent,No,S,,9,60,4,29,33,3,13,16,2,18,20,
2,1,8.17.2017,35,B,,Pea,Present,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,36,A,,Pea,Absent,Absent,No,S,,13,87,8,38,46,3,22,25,2,27,29,
2,1,8.17.2017,36,B,,Pea,Absent,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,37,A,,Pea,Present,Present,No,S,,6,40,0,7,7,2,6,8,4,27,31,
2,1,8.17.2017,37,B,,Pea,Present,Present,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,38,A,,Pea,Absent,Present,No,S,,9,68,4,33,37,2,11,13,3,24,27,
2,1,8.17.2017,38,B,,Pea,Absent,Present,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,39,A,,Pea,Present,Absent,No,S,,8,35,2,1,3,3,24,27,3,10,13,
2,1,8.17.2017,39,B,,Pea,Present,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,40,A,,Pea,Absent,Absent,No,S,,3,30,1,4,5,0,3,3,2,23,25,
2,1,8.17.2017,40,B,,Pea,Absent,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,41,A,,Pea,Present,Present,No,S,,8,37,3,9,12,3,13,16,2,15,17,
2,1,8.17.2017,41,B,,Pea,Present,Present,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,42,A,,Pea,Absent,Present,No,S,,5,31,0,2,2,1,10,11,4,19,23,
2,1,8.17.2017,42,B,,Pea,Absent,Present,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,43,A,,Pea,Present,Absent,No,S,,8,37,3,9,12,3,13,16,2,15,17,
2,1,8.17.2017,43,B,,Pea,Present,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,44,A,,Pea,Absent,Absent,No,S,,10,59,0,10,10,6,27,33,4,22,26,
2,1,8.17.2017,44,B,,Pea,Absent,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,45,A,,Pea,Present,Present,Yes,S,,3,24,2,13,15,1,11,12,0,0,0,
2,1,8.17.2017,45,B,,Pea,Present,Present,Yes,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,46,A,,Pea,Absent,Present,No,S,,8,39,4,12,16,3,23,26,1,4,5,
2,1,8.17.2017,46,B,,Pea,Absent,Present,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,47,A,,Pea,Present,Absent,Yes,S,,7,23,3,6,9,2,9,11,2,8,10,
2,1,8.17.2017,47,B,,Pea,Present,Absent,Yes,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,48,A,,Pea,Absent,Absent,No,S,,14,59,4,19,23,7,25,32,3,15,18,
2,1,8.17.2017,48,B,,Pea,Absent,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,49,A,,Vetch,Present,Present,Yes,S,,3,38,1,8,9,1,9,10,1,21,22,
2,1,8.17.2017,49,B,,Vetch,Present,Present,Yes,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,50,A,,Vetch,Absent,Present,No,S,,2,24,1,0,1,1,24,25,0,0,0,
2,1,8.17.2017,50,B,,Vetch,Absent,Present,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,51,A,,Vetch,Present,Absent,Yes,S,,9,50,5,22,27,3,23,26,1,5,6,
2,1,8.17.2017,51,B,,Vetch,Present,Absent,Yes,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,52,A,,Vetch,Absent,Absent,No,S,,7,57,4,39,43,1,9,10,2,9,11,
2,1,8.17.2017,52,B,,Vetch,Absent,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,53,A,,Vetch,Present,Present,Yes,S,,7,41,3,4,7,3,18,21,1,19,20,
2,1,8.17.2017,53,B,,Vetch,Present,Present,Yes,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,54,A,,Vetch,Absent,Present,No,S,,0,2,0,2,2,0,0,0,0,0,0,
2,1,8.17.2017,54,B,,Vetch,Absent,Present,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,55,A,,Vetch,Present,Absent,No,S,,7,41,3,4,7,3,18,21,1,19,20,
2,1,8.17.2017,55,B,,Vetch,Present,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,56,A,,Vetch,Absent,Absent,No,S,,7,58,5,42,47,1,3,4,1,13,14,
2,1,8.17.2017,56,B,,Vetch,Absent,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,57,A,,Vetch,Present,Present,No,S,,10,53,3,19,22,4,23,27,3,11,14,
2,1,8.17.2017,57,B,,Vetch,Present,Present,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,58,A,,Vetch,Absent,Present,No,S,,4,77,3,61,64,0,0,0,1,16,17,
2,1,8.17.2017,58,B,,Vetch,Absent,Present,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,59,A,,Vetch,Present,Absent,No,S,,5,85,4,79,83,1,6,7,0,0,0,
2,1,8.17.2017,59,B,,Vetch,Present,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,60,A,,Vetch,Absent,Absent,No,S,,10,93,9,85,94,1,8,9,0,0,0,
2,1,8.17.2017,60,B,,Vetch,Absent,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,61,A,,Vetch,Present,Present,Yes,S,,11,79,6,29,35,3,37,40,2,13,15,
2,1,8.17.2017,61,B,,Vetch,Present,Present,Yes,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,62,A,,Vetch,Absent,Present,No,S,,0,5,0,4,4,0,1,1,0,0,0,
2,1,8.17.2017,62,B,,Vetch,Absent,Present,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,63,A,,Vetch,Present,Absent,Yes,S,,11,79,6,29,35,3,37,40,2,13,15,
2,1,8.17.2017,63,B,,Vetch,Present,Absent,Yes,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,64,A,,Vetch,Absent,Absent,No,S,,9,66,5,36,41,3,22,25,1,8,9,
2,1,8.17.2017,64,B,,Vetch,Absent,Absent,No,S,,0,0,,,0,,,0,,,0,
2,1,8.17.2017,33,A,,Pea,Present,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,33,B,,Pea,Present,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,34,A,,Pea,Absent,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,34,B,,Pea,Absent,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,35,A,,Pea,Present,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,35,B,,Pea,Present,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,36,A,,Pea,Absent,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,36,B,,Pea,Absent,Absent,No,1,3,0,3,0,3,3,0,0,0,0,0,0,No
2,1,8.17.2017,37,A,,Pea,Present,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,37,B,,Pea,Present,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,38,A,,Pea,Absent,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,38,B,,Pea,Absent,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,39,A,,Pea,Present,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,39,B,,Pea,Present,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,40,A,,Pea,Absent,Absent,No,1,5,2,3,2,3,5,0,0,0,0,0,0,No
2,1,8.17.2017,40,B,,Pea,Absent,Absent,No,1,3,1,2,1,2,3,0,0,0,0,0,0,No
2,1,8.17.2017,41,A,,Pea,Present,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,41,B,,Pea,Present,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,42,A,,Pea,Absent,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,42,B,,Pea,Absent,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,43,A,,Pea,Present,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,43,B,,Pea,Present,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,44,A,,Pea,Absent,Absent,No,1,3,1,2,0,0,0,1,2,3,0,0,0,No
2,1,8.17.2017,44,B,,Pea,Absent,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,45,A,,Pea,Present,Present,Yes,1,12,6,6,2,4,6,4,2,6,0,0,0,No
2,1,8.17.2017,45,B,,Pea,Present,Present,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2,1,8.17.2017,46,A,,Pea,Absent,Present,No,1,4,1,3,0,0,0,1,3,4,0,0,0,No
2,1,8.17.2017,46,B,,Pea,Absent,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,47,A,,Pea,Present,Absent,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,47,B,,Pea,Present,Absent,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,48,A,,Pea,Absent,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,48,B,,Pea,Absent,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,49,A,,Vetch,Present,Present,Yes,1,3,2,1,1,1,2,0,0,0,1,0,1,No
2,1,8.17.2017,49,B,,Vetch,Present,Present,Yes,1,5,1,4,0,1,1,0,0,0,1,3,4,No
2,1,8.17.2017,50,A,,Vetch,Absent,Present,No,1,20,7,13,4,7,11,0,0,0,3,6,9,No
2,1,8.17.2017,50,B,,Vetch,Absent,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,51,A,,Vetch,Present,Absent,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2,1,8.17.2017,51,B,,Vetch,Present,Absent,Yes,1,1,0,1,0,0,0,0,1,1,0,0,0,No
2,1,8.17.2017,52,A,,Vetch,Absent,Absent,No,1,1,1,0,1,0,1,0,0,0,0,0,0,No
2,1,8.17.2017,52,B,,Vetch,Absent,Absent,No,1,5,2,3,1,2,3,1,1,2,0,0,0,No
2,1,8.17.2017,53,A,,Vetch,Present,Present,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,53,B,,Vetch,Present,Present,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,54,A,,Vetch,Absent,Present,No,1,6,2,4,0,0,0,0,0,0,2,4,6,No
2,1,8.17.2017,54,B,,Vetch,Absent,Present,No,1,6,2,4,1,3,4,1,1,2,0,0,0,No
2,1,8.17.2017,55,A,,Vetch,Present,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,55,B,,Vetch,Present,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,56,A,,Vetch,Absent,Absent,No,1,3,1,2,1,2,3,0,0,0,0,0,0,No
2,1,8.17.2017,56,B,,Vetch,Absent,Absent,No,1,1,1,0,1,0,1,0,0,0,0,0,0,No
2,1,8.17.2017,57,A,,Vetch,Present,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,57,B,,Vetch,Present,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,58,A,,Vetch,Absent,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,58,B,,Vetch,Absent,Present,No,1,1,0,1,0,1,1,0,0,0,0,0,0,No
2,1,8.17.2017,59,A,,Vetch,Present,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,59,B,,Vetch,Present,Absent,No,1,4,1,3,0,0,0,1,3,4,0,0,0,Yes
2,1,8.17.2017,60,A,,Vetch,Absent,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,60,B,,Vetch,Absent,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,61,A,,Vetch,Present,Present,Yes,1,5,1,4,0,0,0,1,1,2,0,3,3,Yes
2,1,8.17.2017,61,B,,Vetch,Present,Present,Yes,1,2,0,2,0,0,0,0,1,1,0,1,1,No
2,1,8.17.2017,62,A,,Vetch,Absent,Present,No,1,9,4,5,0,0,0,0,1,1,4,4,8,No
2,1,8.17.2017,62,B,,Vetch,Absent,Present,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,63,A,,Vetch,Present,Absent,Yes,1,5,1,4,0,0,0,1,1,2,0,3,3,Yes
2,1,8.17.2017,63,B,,Vetch,Present,Absent,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2,1,8.17.2017,64,A,,Vetch,Absent,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,64,B,,Vetch,Absent,Absent,No,1,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,33,A,,Pea,Present,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,33,B,,Pea,Present,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,34,A,,Pea,Absent,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,34,B,,Pea,Absent,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,35,A,,Pea,Present,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,35,B,,Pea,Present,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,36,A,,Pea,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,36,B,,Pea,Absent,Absent,No,2,1,1,0,1,0,1,0,0,0,0,0,0,No
2,1,8.17.2017,37,A,,Pea,Present,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,37,B,,Pea,Present,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2,1,8.17.2017,38,A,,Pea,Absent,Present,No,2,3,1,2,0,0,0,1,2,3,0,0,0,No
2,1,8.17.2017,38,B,,Pea,Absent,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,39,A,,Pea,Present,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,39,B,,Pea,Present,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,40,A,,Pea,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,40,B,,Pea,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,41,A,,Pea,Present,Present,No,2,1,0,1,0,1,1,0,0,0,0,0,0,No
2,1,8.17.2017,41,B,,Pea,Present,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,42,A,,Pea,Absent,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,42,B,,Pea,Absent,Present,No,2,3,1,2,0,0,0,1,2,3,0,0,0,No
2,1,8.17.2017,43,A,,Pea,Present,Absent,No,2,1,0,1,0,1,1,0,0,0,0,0,0,No
2,1,8.17.2017,43,B,,Pea,Present,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,44,A,,Pea,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,44,B,,Pea,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,45,A,,Pea,Present,Present,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,45,B,,Pea,Present,Present,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,46,A,,Pea,Absent,Present,No,2,2,2,0,0,0,0,2,0,2,0,0,0,No
2,1,8.17.2017,46,B,,Pea,Absent,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,47,A,,Pea,Present,Absent,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,47,B,,Pea,Present,Absent,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,48,A,,Pea,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,48,B,,Pea,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,49,A,,Vetch,Present,Present,Yes,2,3,1,2,1,2,3,0,0,0,0,0,0,No
2,1,8.17.2017,49,B,,Vetch,Present,Present,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,50,A,,Vetch,Absent,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,50,B,,Vetch,Absent,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,51,A,,Vetch,Present,Absent,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,51,B,,Vetch,Present,Absent,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2,1,8.17.2017,52,A,,Vetch,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,52,B,,Vetch,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,53,A,,Vetch,Present,Present,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,53,B,,Vetch,Present,Present,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,54,A,,Vetch,Absent,Present,No,2,2,1,1,0,0,0,1,1,2,0,0,0,No
2,1,8.17.2017,54,B,,Vetch,Absent,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,55,A,,Vetch,Present,Absent,No,2,1,1,0,0,0,0,1,0,1,0,0,0,No
2,1,8.17.2017,55,B,,Vetch,Present,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,56,A,,Vetch,Absent,Absent,No,2,5,1,4,0,0,0,0,0,0,1,4,5,No
2,1,8.17.2017,56,B,,Vetch,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,57,A,,Vetch,Present,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2,1,8.17.2017,57,B,,Vetch,Present,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,58,A,,Vetch,Absent,Present,No,2,2,2,0,1,0,1,1,0,1,0,0,0,No
2,1,8.17.2017,58,B,,Vetch,Absent,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,59,A,,Vetch,Present,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,59,B,,Vetch,Present,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,60,A,,Vetch,Absent,Absent,No,2,3,2,1,1,1,2,0,0,0,1,0,1,No
2,1,8.17.2017,60,B,,Vetch,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,61,A,,Vetch,Present,Present,Yes,2,4,1,3,1,2,3,0,1,1,0,0,0,No
2,1,8.17.2017,61,B,,Vetch,Present,Present,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,62,A,,Vetch,Absent,Present,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,62,B,,Vetch,Absent,Present,No,2,1,1,0,0,0,0,0,0,0,1,0,1,No
2,1,8.17.2017,63,A,,Vetch,Present,Absent,Yes,2,4,1,3,1,2,3,0,1,1,0,0,0,No
2,1,8.17.2017,63,B,,Vetch,Present,Absent,Yes,2,2,0,2,0,0,0,0,1,1,0,1,1,No
2,1,8.17.2017,64,A,,Vetch,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,64,B,,Vetch,Absent,Absent,No,2,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,33,A,,Pea,Present,Present,No,3,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,33,B,,Pea,Present,Present,No,3,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,34,A,,Pea,Absent,Present,No,3,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,34,B,,Pea,Absent,Present,No,3,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,35,A,,Pea,Present,Absent,No,3,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,35,B,,Pea,Present,Absent,No,3,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,36,A,,Pea,Absent,Absent,No,3,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,36,B,,Pea,Absent,Absent,No,3,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,37,A,,Pea,Present,Present,No,3,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,37,B,,Pea,Present,Present,No,3,0,0,0,0,0,0,0,0,0,0,0,0,No
2,1,8.17.2017,38,A,,Pea,Absent,Present,No,3,0,0,0,0,0,0,0,0,0,0,0,0,No
